Doctor ID,Doctor Name,Gender,Specialty,Department ID,Years Of Experience,Hospital Affiliation,Clinic Name,Phone Number,Email,License Number,Is Active
56688,Marilyn Mclean,Male,General Medicine,1,36,Huerta-White,Peterson Ltd,900.838.6070,deannasmith@fitzpatrick-johnson.com,LIC-100700,Yes
36777,Stacey Hawkins,Male,Neurology,5,23,"Perez, Hogan and Lopez","Morgan, Smith and Peters",(834)505-7630,flemingrichard@yahoo.com,LIC-100701,Yes
62181,Brian Galvan,Male,Pediatrics,3,37,Trujillo PLC,Morgan Inc,198.827.3592x7995,hollyellis@hotmail.com,LIC-100702,Yes
34520,Daniel Bridges,Male,Orthopedics,4,9,Young-Wilson,Barber-Morgan,(497)486-2148x49113,martin40@gmail.com,LIC-100703,Yes
45767,William Woods,Male,Pediatrics,3,24,Mann Ltd,Moore-Villa,+1-737-699-8533x974,bensonaustin@rodgers.com,LIC-100704,Yes
38016,Kristin Garcia,Female,Orthopedics,4,5,"Lowe, Simpson and Lynch","Jones, Castillo and Velazquez",412-564-9582,mitchellmichael@jones.com,LIC-100705,Yes
47250,Eric Martinez,Male,Neurology,5,34,"Mathews, Edwards and Miller",Jones-Glass,902-659-2301x084,christopher88@moore.com,LIC-100706,Yes
33257,Joshua Guzman,Female,Orthopedics,4,18,Matthews-Johnson,Garcia Group,338-648-6871,browncynthia@scott-carroll.com,LIC-100707,Yes
41387,Nicole Smith,Male,General Medicine,1,13,"Perez, Miller and Kelley",Hines-Parks,1318871084,mbecker@gates-bender.biz,LIC-100708,Yes
62449,Justin Trujillo,Female,Cardiology,2,24,Lopez-Reynolds,Ryan Ltd,(852)681-5005,jfoley@hotmail.com,LIC-100709,Yes
7592,Jeff Harris,Female,Pediatrics,3,16,Brown Inc,Bowen-Campos,001-317-187-0215,christinabrewer@navarro.biz,LIC-100710,Yes
47406,Jessica Mitchell,Male,Cardiology,2,35,Brown Inc,Gonzalez Group,(143)776-3409x621,dawn37@gmail.com,LIC-100711,Yes
38539,Carlos Mccarthy,Male,Neurology,5,30,"Garner, Kim and James",Garcia Group,755-629-6253x5156,martinezjacob@hotmail.com,LIC-100712,Yes
97020,Chelsea Cohen,Male,Orthopedics,4,26,"Hunter, Carroll and Henry","Carroll, Nelson and Johnson",8650242627,stephen08@sullivan.info,LIC-100713,Yes
90297,Monica Crosby,Male,Neurology,5,35,"Miller, Carpenter and Kramer",Carlson-Medina,553.858.4445x648,haleyhughes@bush.com,LIC-100714,Yes
37744,Bill Tucker,Female,Orthopedics,4,11,Davis-Barnes,Murphy Ltd,+1-605-422-0326,bmercer@gmail.com,LIC-100715,Yes
36589,Lisa Haney,Female,Pediatrics,3,16,"Bowen, Simpson and Melendez","Silva, Rice and Shaw",644-790-7812x10727,kleintroy@gmail.com,LIC-100716,Yes
93697,Ethan Ward,Female,General Medicine,1,36,White and Sons,"Petty, Reyes and Flynn",+1-665-951-7634x57715,taylorjennifer@miller.net,LIC-100717,Yes
87482,Jeremy Sanchez,Male,Pediatrics,3,20,Armstrong LLC,Ashley-Parker,(763)284-4516,zstephens@hotmail.com,LIC-100718,Yes
60086,Brenda Preston,Female,Orthopedics,4,28,Carney-King,Dudley PLC,+1-406-793-1994,ngreene@hotmail.com,LIC-100719,Yes
61234,Emily Bauer,Female,Neurology,5,27,Galvan and Sons,English-Nelson,918.680.2717,robinsonroy@yahoo.com,LIC-100720,Yes
84625,John Downs,Male,Orthopedics,4,38,Vasquez-Smith,Parker PLC,233.376.0572,christopher03@gmail.com,LIC-100721,Yes
86534,Jonathan Newman,Male,Neurology,5,22,Miller-Montoya,Smith-Lopez,+1-703-166-0045x7357,amanda00@gmail.com,LIC-100722,Yes
48382,Donald Foster,Female,Pediatrics,3,30,David-Murray,Ferguson LLC,+1-445-025-0322,vhull@yahoo.com,LIC-100723,Yes
18981,Joshua Butler,Male,General Medicine,1,12,"Mcclure, Lucas and Boyer",Bird-Franklin,145.693.6918,danielcollier@russell.info,LIC-100724,Yes
54851,Gina Sharp,Female,General Medicine,1,32,Franklin Ltd,Moyer PLC,065-444-1949,samanthamiller@mitchell-richardson.net,LIC-100725,Yes
66302,Gabriela Nguyen,Male,General Medicine,1,15,Brown-Norton,Henry-Brewer,001-793-059-4450x469,joshuasmith@hotmail.com,LIC-100726,Yes
50127,Kaitlyn Jackson,Female,Cardiology,2,5,"Griffin, Davis and Fields","Martinez, Russell and Alexander",(537)290-8236x5983,amanda02@garcia-oconnor.com,LIC-100727,Yes
70862,Maria Mckinney,Male,General Medicine,1,26,Bullock-Fox,Adkins PLC,001-607-264-9183x82609,natalie06@jackson.org,LIC-100728,Yes
45256,Christine Mcguire,Male,Neurology,5,14,Berg PLC,Webster LLC,7592441865,robertwilliams@nunez-harmon.biz,LIC-100729,Yes
32308,Billy Shelton,Male,Neurology,5,16,Page and Sons,"Torres, Bishop and Holt",632-096-1589,williamselizabeth@lewis.com,LIC-100730,Yes
92415,Stephen Elliott,Female,Cardiology,2,11,Henry and Sons,Gonzalez-Esparza,557-617-9277,ymack@howard.com,LIC-100731,Yes
87904,Edward Johnson,Female,Pediatrics,3,6,Bennett Ltd,Larson-Cox,298.409.7897x72457,lorraine19@glass.com,LIC-100732,Yes
3577,Phillip Jackson,Male,Neurology,5,28,Russell-Payne,"Watson, Vaughn and Castaneda",001-621-852-9933x04217,kimberly52@gmail.com,LIC-100733,Yes
18151,Elizabeth Morgan,Male,Neurology,5,27,Reyes-Ford,Gentry LLC,+1-209-413-1326x1300,alexandriagallegos@yahoo.com,LIC-100734,Yes
9620,Tyler Thompson,Female,Neurology,5,2,Norton-Washington,"Martinez, Crawford and Zhang",001-109-840-8764x33908,eugenetaylor@gmail.com,LIC-100735,Yes
36952,Richard Brown,Male,Neurology,5,32,Murray LLC,Flores-Jenkins,2492287017,mcintyretodd@neal.com,LIC-100736,Yes
21255,Taylor Ferguson,Female,Pediatrics,3,22,"Reyes, Lee and Thompson",Stewart Ltd,617.536.1371,proctormariah@ortiz.biz,LIC-100737,Yes
25903,Natasha Crane,Male,Neurology,5,12,"Diaz, Booth and Cruz",Cunningham Inc,+1-747-522-4400,williamrussell@gutierrez.com,LIC-100738,Yes
77380,Katherine Kelly,Male,Orthopedics,4,13,"Morrison, Hughes and Smith",Perry-Montgomery,001-253-939-0305,ecastro@gutierrez.com,LIC-100739,Yes
30406,Micheal Coleman,Male,Orthopedics,4,23,Jones-Mann,Cox LLC,320-109-2790,pamelaabbott@marsh.net,LIC-100740,Yes
51945,Misty Rodriguez,Male,Orthopedics,4,6,"Mcdowell, Morgan and Diaz","Contreras, Clayton and Vaughn",596-253-0268,gharrison@williams.com,LIC-100741,Yes
54379,Michael Washington,Female,General Medicine,1,25,"Robinson, Gray and Andersen","Martin, Daniels and Reed",819.436.8351x68157,robertkeller@yahoo.com,LIC-100742,Yes
31842,Theresa Reyes,Male,Pediatrics,3,17,Murray Group,Tran-Williams,845.340.4111x31886,randolphnicholas@yahoo.com,LIC-100743,Yes
20376,Daniel Martinez,Male,Orthopedics,4,38,Martin Ltd,"Roth, Brown and Roberts",0920819127,zsheppard@hotmail.com,LIC-100744,Yes
95884,Daniel Wilkinson,Female,Cardiology,2,20,Walters Group,Davis Group,004.352.9055x57331,brandonclements@joseph.net,LIC-100745,Yes
23607,Stephanie Jones,Male,Cardiology,2,17,"Hamilton, Ross and Curry","Myers, Hansen and Perez",303.275.7638x73313,jeremy74@gmail.com,LIC-100746,Yes
97630,Austin Rogers,Male,Cardiology,2,24,Anderson and Sons,"White, Franklin and Lang",912-895-4227,zwilson@walker.com,LIC-100747,Yes
79069,Michael Davis,Female,Cardiology,2,8,Beck and Sons,Diaz Group,932.692.0557,chaney@hotmail.com,LIC-100748,Yes
12316,James Bates,Female,Pediatrics,3,29,Young LLC,"Blair, Rivers and Tanner",001-111-646-2004x0908,danaperez@williamson.biz,LIC-100749,Yes
68639,Edward Bennett,Male,Neurology,5,33,Castillo-Anderson,"Owens, Allen and Ortiz",802-167-2159,nguyensarah@hotmail.com,LIC-100750,Yes
39073,Tiffany Quinn,Female,General Medicine,1,32,Jackson Group,Perez LLC,(093)907-0118x576,anthony06@yahoo.com,LIC-100751,Yes
59569,Jack Watson,Female,Neurology,5,15,Jenkins LLC,Kaufman-Weaver,(924)757-3197x24573,sabrinamatthews@yahoo.com,LIC-100752,Yes
85217,Crystal Mann,Male,Orthopedics,4,24,Barber-Mathews,Dudley Ltd,548.203.9830,gilbert07@gmail.com,LIC-100753,Yes
58540,Don Bentley,Male,Neurology,5,26,Powers-Ray,Santos Inc,001-634-914-0657x643,josephmartin@ayers.com,LIC-100754,Yes
46292,Gabriela Hart,Female,Cardiology,2,39,Berry Ltd,Wilcox LLC,095-940-5703x4750,mcdanieladam@yahoo.com,LIC-100755,Yes
65726,Rachel Baxter,Female,Pediatrics,3,19,Smith and Sons,Ford-Obrien,(162)645-6613,melinda55@horton-benson.com,LIC-100756,Yes
85114,April Johnson,Male,Cardiology,2,2,Miller and Sons,Martin PLC,3010509819,adam14@maldonado-schwartz.info,LIC-100757,Yes
64158,Benjamin Patel,Female,General Medicine,1,18,"Williams, Simmons and Jones",Cuevas-Rodriguez,022-595-7896x09518,stephen27@contreras-johnson.com,LIC-100758,Yes
28337,Nancy Garcia,Female,Pediatrics,3,7,"Moore, Browning and Hughes",Wolfe-Cook,+1-296-090-4801x3985,sarakent@hotmail.com,LIC-100759,Yes
47060,James Farmer,Male,Pediatrics,3,25,Boyd-Carter,Campbell LLC,001-486-242-4534x8656,david53@gmail.com,LIC-100760,Yes
75392,Stacy Savage,Male,General Medicine,1,30,"Young, Roth and Carter",Clark PLC,001-236-979-3355x34324,johnsonrebekah@fisher.biz,LIC-100761,Yes
82634,Jay Chapman,Male,Cardiology,2,34,"Washington, Johnson and Terry","Gould, Harris and Scott",5747910280,frymichael@gmail.com,LIC-100762,Yes
84392,Erik Thomas,Female,Orthopedics,4,19,"Cochran, Price and Kaufman",Lawrence-Poole,001-006-295-3322x944,emily31@taylor.info,LIC-100763,Yes
16324,Jenna Moore,Male,Cardiology,2,8,"Bautista, Olson and Roth",Middleton Group,001-836-170-5647,mark11@roberson.net,LIC-100764,Yes
2224,Christine Nguyen,Male,Orthopedics,4,35,Morales-Alexander,White-Christian,(333)514-4439x2144,mendezphillip@hotmail.com,LIC-100765,Yes
41057,Mark Campbell,Female,General Medicine,1,37,"Hill, Rogers and Lowe",Gutierrez PLC,(084)013-1659,ariel60@turner.com,LIC-100766,Yes
38503,Danielle Christensen,Female,General Medicine,1,36,"Jones, Acevedo and Nichols",Hall and Sons,001-994-295-1042,paulahunter@hotmail.com,LIC-100767,Yes
91972,William Logan,Male,Pediatrics,3,23,Johnson Ltd,Koch-Morgan,054.336.8736,rayjeff@hotmail.com,LIC-100768,Yes
2550,Michael Stevenson,Female,Cardiology,2,4,Cox PLC,"Barry, Nelson and Matthews",+1-921-712-5887,danacervantes@yahoo.com,LIC-100769,Yes
46353,Sandra Bray,Male,Orthopedics,4,1,White PLC,Zuniga-Marquez,599.767.4719x3813,albertsmith@chen.org,LIC-100770,Yes
35492,Danny Wilson,Female,Orthopedics,4,11,"Lane, Collins and Riggs","Bailey, Duncan and Harmon",001-265-077-3215x6409,whitealex@gmail.com,LIC-100771,Yes
21235,Kimberly Hill,Male,Cardiology,2,22,"Reed, Bullock and Logan","Dawson, Hunter and Evans",+1-755-432-9772,fieldscharles@gmail.com,LIC-100772,Yes
39002,Kristina Lee,Male,General Medicine,1,10,Odonnell-Dennis,Escobar-Thompson,509.471.1907x85585,angela14@hotmail.com,LIC-100773,Yes
28305,Sharon Ford,Female,Pediatrics,3,36,Lindsey Group,"Lewis, Price and Ward",001-249-895-6667x84855,youngjonathan@coleman.info,LIC-100774,Yes
26028,Annette Deleon,Male,Pediatrics,3,8,Ramsey-Harrison,Hansen-Knight,+1-475-565-4298,mary33@thomas.org,LIC-100775,Yes
6790,Kevin Werner,Male,Cardiology,2,14,Murray-Huynh,"Smith, Daniels and Acevedo",044-082-6904x230,brandonroberts@hotmail.com,LIC-100776,Yes
80495,Sheri Bridges,Female,General Medicine,1,4,Richard Inc,Gomez-Price,620-354-3781x0250,kgentry@reynolds.info,LIC-100777,Yes
41150,Jeremy Bowen PhD,Female,General Medicine,1,5,Garcia-Hayes,Castro and Sons,3771188757,thomasparker@garcia.org,LIC-100778,Yes
99403,Michael Ruiz,Female,General Medicine,1,23,James Group,Huynh-Jordan,083.508.0167x09214,davidmoore@gmail.com,LIC-100779,Yes
846,Maria Fleming,Female,Cardiology,2,6,Dixon and Sons,"Graham, Patterson and Holloway",883-558-0641,chavezheidi@newman.com,LIC-100780,Yes
63724,Michelle Graham,Male,General Medicine,1,35,"Lam, Edwards and Barton",Mcdaniel-Harris,490-544-5854,ngreen@vance.biz,LIC-100781,Yes
69444,Ashley Johnson,Male,Neurology,5,7,Harding Group,Jones-Lopez,001-073-517-6482x044,timothymolina@gmail.com,LIC-100782,Yes
37566,Calvin Cooper,Male,Neurology,5,11,Gilbert LLC,Manning-White,145.593.4408x75655,ujones@yahoo.com,LIC-100783,Yes
50743,Matthew Guerrero,Male,General Medicine,1,13,Day PLC,"Walker, Liu and Wolf",648-612-0492,kellymark@gmail.com,LIC-100784,Yes
37654,Kirsten Brown,Female,Neurology,5,8,Estrada and Sons,"Henson, Nelson and Murray",001-879-886-0116,pvaughan@miller-pineda.com,LIC-100785,Yes
86012,Elizabeth Brown,Male,Pediatrics,3,38,Smith PLC,"Walker, Cook and Cox",6008798259,jyoung@rivera.com,LIC-100786,Yes
27544,Steven Bailey,Male,Cardiology,2,15,"Graham, Ward and Parker",Rivera Group,177-314-8803x86839,johnmartinez@hotmail.com,LIC-100787,Yes
92498,Tracy Cunningham,Male,Orthopedics,4,2,Torres-Wilson,Newton Ltd,(469)906-4751,rperez@cabrera-green.org,LIC-100788,Yes
95333,Jessica Parks,Female,Cardiology,2,11,Lowe-Smith,"Peterson, Garrett and Perez",094.391.7131,fsuarez@yahoo.com,LIC-100789,Yes
52448,Brian Garcia,Male,Neurology,5,23,Marshall Group,"Schwartz, Lee and Gonzalez",(146)319-0174x26425,wilkinsonwilliam@quinn-murray.com,LIC-100790,Yes
58811,Luke Welch,Male,General Medicine,1,31,Fitzgerald PLC,Gray Inc,+1-263-456-3487,russellamy@yahoo.com,LIC-100791,Yes
92883,Stephen Rodriguez,Male,Pediatrics,3,20,Sparks Group,Ponce-Cruz,596-402-4475x509,jacksonjoshua@johnson.com,LIC-100792,Yes
33373,Jesus Myers,Female,Cardiology,2,18,"Russell, Davis and Mitchell",Smith Group,(442)372-7112,mirandashepard@hotmail.com,LIC-100793,Yes
89724,Rebekah Casey,Male,General Medicine,1,14,Ashley-Brown,Walsh-Ross,454.005.4623x960,john99@gmail.com,LIC-100794,Yes
51161,Robert Tran,Female,General Medicine,1,8,Hobbs-Weaver,"York, Young and Haley",(582)481-7349x624,johncisneros@yahoo.com,LIC-100795,Yes
39479,Richard Hall,Female,General Medicine,1,9,"King, Martin and Mendez","Howell, Webb and Brown",(574)425-6918,ronaldsmith@gmail.com,LIC-100796,Yes
85808,Jordan Calhoun,Male,Cardiology,2,38,Anderson Group,Randall and Sons,001-650-494-2625x7427,kbrewer@newton.org,LIC-100797,Yes
15591,Christopher Perkins,Female,Cardiology,2,4,Hull-Cruz,Kennedy LLC,367-553-9706,thompsonblake@watson.com,LIC-100798,Yes
70011,Lisa Rodriguez,Female,Pediatrics,3,28,"Williams, Velazquez and Long",Mendoza-Cuevas,848.215.7801x4964,stephanie90@allen.com,LIC-100799,Yes
15453,Robert Collins,Female,Cardiology,2,34,"Frey, Butler and Myers","James, Horn and Jackson",+1-909-713-3793x7808,michael85@ward-bailey.info,LIC-100800,Yes
16167,Andrew Williams,Male,Neurology,5,29,Hinton-Rojas,Christian-Washington,4853555588,traci71@stanley-diaz.com,LIC-100801,Yes
16684,Amy Preston,Male,Neurology,5,26,Macdonald-Harrington,Burke-Lozano,001-019-172-4249,aaron21@hotmail.com,LIC-100802,Yes
60255,Mary Castro,Female,Orthopedics,4,25,Bean-Haney,"Forbes, Martinez and White",(063)644-2646,brendachase@hotmail.com,LIC-100803,Yes
93720,Jose Robinson,Male,Pediatrics,3,38,Perry Ltd,"Long, Dean and Cardenas",096.682.0197x26591,pcampbell@marsh.info,LIC-100804,Yes
79468,Eduardo Cooper,Female,Orthopedics,4,25,"Williamson, Brandt and Brown",Fritz-Owen,001-671-254-8261x34250,ian00@watkins.com,LIC-100805,Yes
24040,Patricia Perkins,Female,Cardiology,2,38,"Murphy, Hayden and Rodriguez",Harrington PLC,(767)153-5898x592,gomezlisa@rogers.com,LIC-100806,Yes
62842,Thomas Black,Female,Cardiology,2,4,Knight-Jimenez,Jones and Sons,344-712-2666x542,edwardsmichelle@russell-moore.com,LIC-100807,Yes
91709,Jeffrey Wu,Male,General Medicine,1,1,Miller Inc,Morgan-Sullivan,060.240.4956x889,heather14@hancock.biz,LIC-100808,Yes
64685,Chad Crawford,Male,General Medicine,1,5,Bradley-Brown,Allen Ltd,(264)895-9802,scott19@gmail.com,LIC-100809,Yes
68204,Justin Pena,Female,Cardiology,2,22,Ferguson and Sons,"Jackson, Foley and Johnson",939.186.9220,travis64@yahoo.com,LIC-100810,Yes
7597,Albert Gutierrez,Female,General Medicine,1,8,"Petersen, Evans and Miles",Martin and Sons,(951)543-6174x3625,paigebyrd@hotmail.com,LIC-100811,Yes
73106,Joshua Shah,Male,Cardiology,2,6,Hampton-Peterson,Roberts-Hensley,001-352-971-2707x972,matthew80@smith.com,LIC-100812,Yes
66730,Miguel Richmond,Female,Cardiology,2,15,"Wolfe, Henry and Wright","Smith, Cortez and Hughes",442-992-2500,aharris@johnston.com,LIC-100813,Yes
188,Andrea Strong,Female,Cardiology,2,13,Higgins PLC,Carter-Williamson,001-693-784-7890x52006,ajones@gmail.com,LIC-100814,Yes
44856,Ralph Walker,Male,General Medicine,1,12,"Henry, Smith and Stanton",Nielsen-Donovan,(172)606-7881,uhorton@estes.info,LIC-100815,Yes
41619,Teresa Boyer,Male,Pediatrics,3,7,Reynolds-Black,"Stephenson, Hernandez and Valencia",(183)523-8046x1229,davilaryan@hotmail.com,LIC-100816,Yes
95326,Karl Miller,Male,Neurology,5,27,Sloan Inc,Christian-Shannon,001-926-487-4229x21713,sandra87@goodman.biz,LIC-100817,Yes
436,Lisa Reynolds,Male,Cardiology,2,1,"Garcia, Clark and King",Taylor Group,(957)709-6194x95436,josekelley@yahoo.com,LIC-100818,Yes
39208,Rachel Haynes,Male,Cardiology,2,23,"Martinez, Vaughn and Lewis","Johnson, Ortiz and Graham",(705)308-3912,hollygraham@rogers.com,LIC-100819,Yes
35654,Michael Robertson,Female,General Medicine,1,37,Rodriguez PLC,"Reed, Stone and Perez",230-490-4698x05499,brandon86@hotmail.com,LIC-100820,Yes
90620,Anthony Morrow,Male,Orthopedics,4,19,Graves-Salas,"Fowler, Green and Schwartz",+1-636-530-0154x8364,dalejohnson@gmail.com,LIC-100821,Yes
61915,Autumn Smith,Male,General Medicine,1,32,Gonzalez Inc,Ray LLC,(724)378-4133,johnkaiser@hendrix.com,LIC-100822,Yes
72971,Michael Hunt,Male,General Medicine,1,19,"Hernandez, Scott and Solis",Mcdonald-Lopez,741.181.6023x174,amystephens@ruiz-smith.com,LIC-100823,Yes
2038,William Miller,Male,Pediatrics,3,17,Ramirez-Williams,Thompson Inc,(801)541-0614,brian27@ramirez.com,LIC-100824,Yes
32268,Zachary Patel,Female,Pediatrics,3,26,Hale-Jones,Sandoval-Smith,+1-914-995-0845,caldwelldaniel@diaz.biz,LIC-100825,Yes
6817,Roger Hall,Male,Cardiology,2,29,Gardner Group,White-White,001-265-976-2169x22035,fobrien@russell.org,LIC-100826,Yes
8047,Melissa Munoz,Male,Cardiology,2,27,Hopkins and Sons,Larson-Johnson,977-669-3498,alansmall@gmail.com,LIC-100827,Yes
46486,Jeffrey Hall,Female,Pediatrics,3,37,Adkins Ltd,Serrano Ltd,+1-430-103-8141,bartonjohn@gmail.com,LIC-100828,Yes
9611,Raven Hale,Male,Neurology,5,30,Cruz and Sons,"Johnson, Padilla and Stevens",515.669.2567x2674,smueller@yahoo.com,LIC-100829,Yes
88912,Andrew Barker,Male,Pediatrics,3,15,Chavez-Campbell,"Brooks, Peterson and Boyd",+1-533-609-5192x70939,michaelbecker@scott.biz,LIC-100830,Yes
56854,Ashley Floyd,Male,Cardiology,2,12,Morgan and Sons,"Maynard, Berry and Ochoa",230-517-2298,anthonyanthony@wilson.net,LIC-100831,Yes
78105,Matthew Dunn,Male,Cardiology,2,8,Molina Inc,Saunders PLC,(775)619-7487x4180,iterrell@hotmail.com,LIC-100832,Yes
49411,Shannon Kennedy,Male,Neurology,5,3,Cisneros Group,"Kane, Townsend and Martin",001-185-423-9329x329,nsingleton@hernandez.biz,LIC-100833,Yes
10798,Jessica White,Male,Pediatrics,3,4,"Joyce, Johnson and Raymond",Fowler Inc,1639288288,garymarsh@hotmail.com,LIC-100834,Yes
8709,Erica Warner,Male,Pediatrics,3,9,Parker Group,"Harris, Robinson and Thomas",(228)730-1819x511,cmacias@norton.net,LIC-100835,Yes
52714,Abigail Gregory,Female,Orthopedics,4,31,"Reyes, Greene and Washington",Perez-Duncan,+1-115-999-8584,bradley87@hotmail.com,LIC-100836,Yes
55574,Elizabeth Edwards MD,Male,Cardiology,2,19,Barton LLC,"Armstrong, Nunez and Cook",975.039.5650x0891,jamesberry@yahoo.com,LIC-100837,Yes
99691,Darren Jordan,Male,Pediatrics,3,31,"Weber, Arroyo and Kemp","Mitchell, Olson and Carter",(712)795-1375x148,tiffanytaylor@gmail.com,LIC-100838,Yes
51660,Chloe Miller,Female,Orthopedics,4,21,Johnson-Bell,Padilla-Lynch,+1-365-226-0084x80678,hudsonbarbara@lyons.com,LIC-100839,Yes
89542,Ariel Rivera PhD,Male,Cardiology,2,2,Leon-Yang,Johnson-Jones,403-251-4310x61742,mendozawilliam@hotmail.com,LIC-100840,Yes
35218,Elizabeth Clay,Female,Orthopedics,4,6,Marks-Clayton,Fields-Torres,7651113569,johndavis@hotmail.com,LIC-100841,Yes
62085,Terry Johnson,Male,General Medicine,1,32,Sutton and Sons,West LLC,(016)152-3807x1060,ricky99@snyder.com,LIC-100842,Yes
20273,Rebecca Garrett,Female,Pediatrics,3,8,Harvey-Vega,Lin Ltd,001-828-856-1795x2979,jason61@hayes-hill.com,LIC-100843,Yes
33230,Donna Morrison,Male,Cardiology,2,35,Kelly Inc,Coleman-Scott,+1-657-140-5461,marksandoval@yahoo.com,LIC-100844,Yes
88164,Michael Ruiz,Male,Cardiology,2,26,Parker Ltd,"White, Nguyen and Hays",762.567.4062x0226,samanthamichael@chandler-larson.com,LIC-100845,Yes
46163,Vicki Foster,Male,General Medicine,1,5,"Parker, Ball and Fry",Everett-Keller,426-715-0205x82465,jimmy74@baker.com,LIC-100846,Yes
73187,Alejandro Schroeder,Female,Cardiology,2,30,Wyatt Ltd,"Miller, Tyler and Rivas",766.120.7433x643,mariarose@gmail.com,LIC-100847,Yes
6446,Deborah Jackson,Male,General Medicine,1,10,Andrews LLC,Mcpherson-Dillon,001-234-045-1396x705,starkdaniel@gmail.com,LIC-100848,Yes
85341,Joseph Hancock,Male,Pediatrics,3,6,Keller Group,"Lambert, Watts and Soto",5549347444,hvaldez@rogers.info,LIC-100849,Yes
56200,Matthew Wise,Male,Cardiology,2,27,Pitts PLC,Tran Group,001-072-693-6121x76147,shawn22@yahoo.com,LIC-100850,Yes
15007,Barbara Miller,Female,Orthopedics,4,25,Johnson LLC,Meyer-Griffith,375-696-5220x9335,david37@gmail.com,LIC-100851,Yes
73297,Elizabeth Mathews,Male,Orthopedics,4,5,"Young, Turner and Nixon",Hahn and Sons,732.319.8204,anthony67@gmail.com,LIC-100852,Yes
89137,Sarah Thompson,Female,General Medicine,1,27,"Parker, Ferguson and Allen",Contreras-Norman,(105)628-0073,ymartin@dillon.com,LIC-100853,Yes
65399,Paul Yang,Male,Cardiology,2,36,Gibson-Duncan,"Holder, Cochran and Long",135-788-4306x6162,amberodonnell@yahoo.com,LIC-100854,Yes
43892,Charles Gutierrez,Male,General Medicine,1,18,"Jimenez, Mcconnell and Barrett",Salazar Inc,290-789-9280,xhorne@gmail.com,LIC-100855,Yes
14573,Laura Miller,Male,Cardiology,2,19,Middleton-Thomas,"Hill, Pham and Murphy",+1-344-534-6641,hallkatelyn@yahoo.com,LIC-100856,Yes
34322,Martha Garrett,Male,Neurology,5,6,Bennett PLC,"Long, Sullivan and Adams",003.257.2842,davisyesenia@yahoo.com,LIC-100857,Yes
46762,Matthew Robertson,Male,Neurology,5,8,Randall-Hunt,"Hahn, Garcia and Green",4022232043,hunterjacob@hotmail.com,LIC-100858,Yes
68114,James Garrett,Male,Cardiology,2,35,Erickson PLC,Fitzpatrick Inc,307.706.2576x9147,tyler78@yahoo.com,LIC-100859,Yes
90136,Amber Hicks,Female,General Medicine,1,3,King LLC,"Miller, Moore and Molina",(355)291-6003,sabrinahenry@gmail.com,LIC-100860,Yes
51965,Kristen Kline,Male,Cardiology,2,14,"Barber, Harrington and Powell",Foster Group,(634)078-0676x54169,rebecca41@fuller.com,LIC-100861,Yes
99655,Kathy Cruz,Male,Pediatrics,3,34,Collins Group,Robles-Pearson,010-043-6424,walkercharles@santos.com,LIC-100862,Yes
88985,Eric Martin,Male,Cardiology,2,28,Parker-Jimenez,Powell Group,028.231.9733x60034,dawn25@hotmail.com,LIC-100863,Yes
45369,Anthony Armstrong,Male,Cardiology,2,29,Gonzalez-Lam,Perez PLC,001-973-659-5439x719,matthewconrad@yahoo.com,LIC-100864,Yes
95286,Jon Lewis,Male,Cardiology,2,26,Mills-Kelley,Clark Inc,3712317826,mccalljohn@smith.com,LIC-100865,Yes
58025,Jeffery Manning,Male,Orthopedics,4,36,Ross-White,Mcintosh-Lane,001-604-217-1403,christinejones@romero-bryant.com,LIC-100866,Yes
71802,Matthew Frank,Male,Orthopedics,4,33,"Thompson, Watson and Craig",West-Khan,+1-089-165-7695x842,carlos98@yahoo.com,LIC-100867,Yes
24338,James Williams,Female,Orthopedics,4,34,Calhoun Group,Barnes and Sons,001-811-414-0574x0263,whitakerkevin@martin-roberts.info,LIC-100868,Yes
59564,Linda Torres,Female,General Medicine,1,22,"Williams, Murphy and Gomez",Williams Ltd,212-749-3059,xmartinez@hartman.org,LIC-100869,Yes
18582,Nicholas Sanders,Male,Cardiology,2,39,Richardson Inc,Hogan LLC,001-254-519-1890x4906,rachelmaldonado@thomas-newman.info,LIC-100870,Yes
83789,Laura Williams,Male,Orthopedics,4,25,Benson Ltd,Mendez-Johnson,3045040564,ericsummers@rosales-estrada.info,LIC-100871,Yes
41670,Clinton Cervantes,Female,Orthopedics,4,23,Williams Group,Hall and Sons,(403)073-0933,woodsdillon@yahoo.com,LIC-100872,Yes
35900,Diana Robinson,Male,Cardiology,2,5,"Pittman, Jarvis and Glenn",Howard Group,+1-140-792-5494x7630,uellison@yahoo.com,LIC-100873,Yes
42000,Natalie Garza,Male,Pediatrics,3,29,Howard Inc,"Garcia, Jensen and Villa",(815)048-5831,qjohnson@yahoo.com,LIC-100874,Yes
533,Alyssa Roberts MD,Male,Neurology,5,38,Zuniga LLC,Watson PLC,001-726-246-4304x91671,grahamnathaniel@phillips.info,LIC-100875,Yes
14436,Matthew Phillips,Female,Orthopedics,4,6,Norman LLC,Dawson-Manning,1663195540,laurarodriguez@hotmail.com,LIC-100876,Yes
43862,Austin Williams,Female,Cardiology,2,35,Lee Group,Brown-Snyder,001-759-943-9375x4483,laraapril@yahoo.com,LIC-100877,Yes
